"","FULLID","MODEL","CODE","INST","LIBVER","CALCVAL","CALCERR"
"11718","PU-MET-FAST-001-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",1.00006,0.00018
"11719","PU-MET-FAST-001-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99815,0.00018
"11720","PU-MET-FAST-002-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99978,0.00028
"11721","PU-MET-FAST-002-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00325,0.00032
"11722","PU-MET-FAST-002-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99848,0.00031
"11723","PU-MET-FAST-003-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00201,0.00028
"11724","PU-MET-FAST-003-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00268,0.00039
"11725","PU-MET-FAST-003-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99899,0.00037
"11726","PU-MET-FAST-003-002",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99583,3e-04
"11727","PU-MET-FAST-003-002",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99599,0.00039
"11728","PU-MET-FAST-003-002",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99343,0.00038
"11729","PU-MET-FAST-003-003",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99553,3e-04
"11730","PU-MET-FAST-003-003",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99733,0.00033
"11731","PU-MET-FAST-003-003",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99286,0.00031
"11732","PU-MET-FAST-003-004",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99666,0.00036
"11733","PU-MET-FAST-003-004",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99796,0.00039
"11734","PU-MET-FAST-003-004",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99439,0.00036
"11735","PU-MET-FAST-003-005",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99792,0.00033
"11736","PU-MET-FAST-003-005",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99946,0.00031
"11737","PU-MET-FAST-003-005",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99589,0.00033
"11738","PU-MET-FAST-004-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99717,0.00032
"11739","PU-MET-FAST-004-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99892,0.00036
"11740","PU-MET-FAST-004-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99421,0.00038
"11741","PU-MET-FAST-004-002",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.9976,0.00035
"11742","PU-MET-FAST-004-002",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99804,0.00031
"11743","PU-MET-FAST-004-002",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99428,0.00034
"11744","PU-MET-FAST-004-003",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99746,0.00035
"11745","PU-MET-FAST-004-003",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99841,0.00033
"11746","PU-MET-FAST-004-003",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99439,0.00036
"11747","PU-MET-FAST-004-004",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99721,0.00042
"11748","PU-MET-FAST-004-004",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.9982,0.00036
"11749","PU-MET-FAST-004-004",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99408,0.00039
"11750","PU-MET-FAST-004-005",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99705,0.00031
"11751","PU-MET-FAST-004-005",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99756,0.00037
"11752","PU-MET-FAST-004-005",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99463,0.00035
"11753","PU-MET-FAST-004-006",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99721,0.00034
"11754","PU-MET-FAST-004-006",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99669,0.00034
"11755","PU-MET-FAST-004-006",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.9937,0.00036
"11756","PU-MET-FAST-004-007",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99681,0.00034
"11757","PU-MET-FAST-004-007",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99761,0.00033
"11758","PU-MET-FAST-004-007",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99433,0.00039
"11759","PU-MET-FAST-004-008",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99703,0.00035
"11760","PU-MET-FAST-004-008",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99923,0.00035
"11761","PU-MET-FAST-004-008",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99531,0.00032
"11762","PU-MET-FAST-004-009",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99535,0.00036
"11763","PU-MET-FAST-004-009",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99654,0.00033
"11764","PU-MET-FAST-004-009",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99322,0.00035
"11765","PU-MET-FAST-005-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00082,0.00019
"11766","PU-MET-FAST-005-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00319,0.00022
"11767","PU-MET-FAST-005-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00201,0.00022
"11768","PU-MET-FAST-006-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00132,0.00023
"11769","PU-MET-FAST-006-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.003,0.00022
"11770","PU-MET-FAST-006-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.999,0.00021
"11771","PU-MET-FAST-008-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99835,1e-04
"11772","PU-MET-FAST-008-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00264,1e-04
"11773","PU-MET-FAST-008-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99779,9e-05
"11774","PU-MET-FAST-009-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00472,0.00031
"11775","PU-MET-FAST-009-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00408,0.00031
"11776","PU-MET-FAST-009-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00159,0.00034
"11777","PU-MET-FAST-010-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99916,0.00029
"11778","PU-MET-FAST-010-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00141,0.00037
"11779","PU-MET-FAST-010-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99676,0.00037
"11780","PU-MET-FAST-011-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99999,0.00038
"11781","PU-MET-FAST-011-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99675,0.00041
"11782","PU-MET-FAST-011-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00156,0.00043
"11783","PU-MET-FAST-012-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00289,0.00044
"11784","PU-MET-FAST-012-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.0044,0.00044
"11785","PU-MET-FAST-012-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00263,0.00043
"11786","PU-MET-FAST-013-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00856,0.00043
"11787","PU-MET-FAST-013-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00617,0.00042
"11788","PU-MET-FAST-013-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00786,0.00043
"11789","PU-MET-FAST-014-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00641,3e-04
"11790","PU-MET-FAST-014-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00161,0.00032
"11791","PU-MET-FAST-014-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00284,0.00031
"11792","PU-MET-FAST-015-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00024,0.00037
"11793","PU-MET-FAST-015-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00219,0.00035
"11794","PU-MET-FAST-015-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99809,0.00035
"11795","PU-MET-FAST-016-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01497,0.00041
"11796","PU-MET-FAST-016-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01171,0.00037
"11797","PU-MET-FAST-016-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01458,0.00038
"11798","PU-MET-FAST-016-002",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00381,0.00038
"11799","PU-MET-FAST-016-002",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00061,0.00042
"11800","PU-MET-FAST-016-002",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00441,4e-04
"11801","PU-MET-FAST-016-003",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00213,4e-04
"11802","PU-MET-FAST-016-003",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99857,0.00039
"11803","PU-MET-FAST-016-003",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00153,0.00049
"11804","PU-MET-FAST-016-004",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00162,0.00042
"11805","PU-MET-FAST-016-004",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99816,0.00036
"11806","PU-MET-FAST-016-004",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00153,0.00047
"11807","PU-MET-FAST-016-005",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0009,0.00041
"11808","PU-MET-FAST-016-005",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99769,0.00034
"11809","PU-MET-FAST-016-005",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00044,0.00039
"11810","PU-MET-FAST-016-006",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00345,0.00038
"11811","PU-MET-FAST-016-006",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99981,0.00043
"11812","PU-MET-FAST-016-006",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00387,0.00041
"11813","PU-MET-FAST-017-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99638,0.00031
"11814","PU-MET-FAST-017-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99521,0.00036
"11815","PU-MET-FAST-017-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99313,0.00039
"11816","PU-MET-FAST-017-002",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99914,0.00035
"11817","PU-MET-FAST-017-002",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99822,0.00042
"11818","PU-MET-FAST-017-002",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99721,0.00037
"11819","PU-MET-FAST-017-003",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00277,0.00037
"11820","PU-MET-FAST-017-003",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00222,0.00039
"11821","PU-MET-FAST-017-003",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00072,0.00037
"11822","PU-MET-FAST-017-004",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99796,0.00042
"11823","PU-MET-FAST-017-004",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99786,0.00034
"11824","PU-MET-FAST-017-004",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99713,0.00043
"11825","PU-MET-FAST-017-005",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0087,4e-04
"11826","PU-MET-FAST-017-005",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00569,0.00045
"11827","PU-MET-FAST-017-005",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00529,0.00033
"11828","PU-MET-FAST-019-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00015,0.00034
"11829","PU-MET-FAST-019-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99906,0.00034
"11830","PU-MET-FAST-019-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00021,0.00032
"11831","PU-MET-FAST-020-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99843,0.00033
"11832","PU-MET-FAST-020-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00031,0.00033
"11833","PU-MET-FAST-020-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99531,0.00033
"11834","PU-MET-FAST-021-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00414,0.00035
"11835","PU-MET-FAST-021-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00336,0.00039
"11836","PU-MET-FAST-021-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00359,0.00034
"11837","PU-MET-FAST-021-002",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99308,0.00036
"11838","PU-MET-FAST-021-002",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99205,0.00033
"11839","PU-MET-FAST-021-002",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99482,0.00036
"11840","PU-MET-FAST-022-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99836,0.00026
"11841","PU-MET-FAST-022-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.9977,3e-04
"11842","PU-MET-FAST-022-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.99693,0.00029
"11843","PU-MET-FAST-022-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99883,0.00035
"11844","PU-MET-FAST-022-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99823,0.00028
"11845","PU-MET-FAST-022-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99677,0.00029
"11846","PU-MET-FAST-023-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00052,3e-04
"11847","PU-MET-FAST-023-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99817,0.00034
"11848","PU-MET-FAST-023-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.99523,0.00035
"11849","PU-MET-FAST-023-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00003,3e-04
"11850","PU-MET-FAST-023-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99843,0.00032
"11851","PU-MET-FAST-023-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99631,3e-04
"11852","PU-MET-FAST-024-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00125,0.00033
"11853","PU-MET-FAST-024-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99939,0.00035
"11854","PU-MET-FAST-024-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.9997,0.00033
"11855","PU-MET-FAST-024-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00159,0.00035
"11856","PU-MET-FAST-024-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99947,0.00033
"11857","PU-MET-FAST-024-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",1.00023,0.00031
"11858","PU-MET-FAST-025-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99864,0.00035
"11859","PU-MET-FAST-025-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99659,0.00031
"11860","PU-MET-FAST-025-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.99621,3e-04
"11861","PU-MET-FAST-025-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99947,0.00031
"11862","PU-MET-FAST-025-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99602,0.00038
"11863","PU-MET-FAST-025-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99646,0.00031
"11864","PU-MET-FAST-026-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99804,0.00028
"11865","PU-MET-FAST-026-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.9974,0.00032
"11866","PU-MET-FAST-026-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.99458,0.00034
"11867","PU-MET-FAST-026-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99856,0.00032
"11868","PU-MET-FAST-026-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99717,0.00037
"11869","PU-MET-FAST-026-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99442,0.00035
"11870","PU-MET-FAST-027-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.0029,4e-04
"11871","PU-MET-FAST-027-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",1.00096,0.00042
"11872","PU-MET-FAST-027-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",1.00089,0.00039
"11873","PU-MET-FAST-027-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00315,0.00047
"11874","PU-MET-FAST-027-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",1.00151,0.00038
"11875","PU-MET-FAST-027-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",1.0011,0.00041
"11876","PU-MET-FAST-028-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99858,0.00031
"11877","PU-MET-FAST-028-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99965,0.00036
"11878","PU-MET-FAST-028-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.99557,0.00036
"11879","PU-MET-FAST-028-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99939,0.00036
"11880","PU-MET-FAST-028-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",1.00003,0.00037
"11881","PU-MET-FAST-028-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99551,0.00037
"11882","PU-MET-FAST-029-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99564,0.00029
"11883","PU-MET-FAST-029-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99754,0.00037
"11884","PU-MET-FAST-029-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.99408,0.00033
"11885","PU-MET-FAST-029-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99544,0.00031
"11886","PU-MET-FAST-029-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99732,0.00029
"11887","PU-MET-FAST-029-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99377,0.00031
"11888","PU-MET-FAST-030-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00277,0.00031
"11889","PU-MET-FAST-030-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",1.00294,0.00035
"11890","PU-MET-FAST-030-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.99918,0.00033
"11891","PU-MET-FAST-030-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00308,0.00033
"11892","PU-MET-FAST-030-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",1.00386,0.00029
"11893","PU-MET-FAST-030-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.9997,0.00031
"11894","PU-MET-FAST-031-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00422,0.00045
"11895","PU-MET-FAST-031-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",1.00262,0.00038
"11896","PU-MET-FAST-031-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",1.00203,0.00042
"11897","PU-MET-FAST-031-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00394,0.00041
"11898","PU-MET-FAST-031-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",1.00237,0.00041
"11899","PU-MET-FAST-031-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",1.00229,0.00037
"11900","PU-MET-FAST-032-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99888,0.00035
"11901","PU-MET-FAST-032-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99807,0.00034
"11902","PU-MET-FAST-032-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",0.99531,0.00037
"11903","PU-MET-FAST-032-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99835,0.00034
"11904","PU-MET-FAST-032-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99836,0.00031
"11905","PU-MET-FAST-032-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99417,0.00033
"11906","PU-MET-FAST-033-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99612,0.00039
"11907","PU-MET-FAST-033-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99672,4e-04
"11908","PU-MET-FAST-033-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99413,0.00039
"11909","PU-MET-FAST-035-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.9976,0.00034
"11910","PU-MET-FAST-035-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00362,0.00036
"11911","PU-MET-FAST-035-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00246,0.00034
"11912","PU-MET-FAST-036-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00631,0.00038
"11913","PU-MET-FAST-036-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00339,0.00033
"11914","PU-MET-FAST-036-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00486,0.00036
"11915","PU-MET-FAST-037-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00613,0.00032
"11916","PU-MET-FAST-037-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00468,0.00038
"11917","PU-MET-FAST-037-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00613,4e-04
"11918","PU-MET-FAST-037-005",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0005,0.00035
"11919","PU-MET-FAST-037-005",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.9992,4e-04
"11920","PU-MET-FAST-037-005",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00099,0.00041
"11921","PU-MET-FAST-037-007",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00158,0.00041
"11922","PU-MET-FAST-037-007",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.9992,0.00037
"11923","PU-MET-FAST-037-007",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00163,0.00043
"11924","PU-MET-FAST-037-010",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00326,4e-04
"11925","PU-MET-FAST-037-010",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00086,0.00041
"11926","PU-MET-FAST-037-010",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00317,0.00041
"11927","PU-MET-FAST-037-012",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99985,0.00047
"11928","PU-MET-FAST-037-012",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.997,0.00042
"11929","PU-MET-FAST-037-012",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99991,0.00043
"11930","PU-MET-FAST-037-015",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00275,0.00042
"11931","PU-MET-FAST-037-015",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00017,0.00042
"11932","PU-MET-FAST-037-015",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00333,0.00043
"11933","PU-MET-FAST-037-016",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0049,0.00037
"11934","PU-MET-FAST-037-016",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00288,0.00038
"11935","PU-MET-FAST-037-016",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00461,0.00041
"11936","PU-MET-FAST-038-001","Detailed Model","MCNP6.1.1","NRG","ENDFB-VII.1",1.00163,4e-04
"11937","PU-MET-FAST-038-001","Detailed Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99942,0.00037
"11938","PU-MET-FAST-038-001","Detailed Model","MCNP6.1.1","NRG","JENDL-4.0",1.00166,0.00038
"11939","PU-MET-FAST-038-001","Simplified Model","MCNP6.1.1","NRG","ENDFB-VII.1",0.99956,0.00039
"11940","PU-MET-FAST-038-001","Simplified Model","MCNP6.1.1","NRG","JEFF-3.1.1",0.99756,0.00038
"11941","PU-MET-FAST-038-001","Simplified Model","MCNP6.1.1","NRG","JENDL-4.0",0.99865,0.00038
"11942","PU-MET-FAST-039-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99216,0.00031
"11943","PU-MET-FAST-039-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99074,0.00032
"11944","PU-MET-FAST-039-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.98923,0.00029
"11945","PU-MET-FAST-040-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99673,0.00033
"11946","PU-MET-FAST-040-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99524,0.00031
"11947","PU-MET-FAST-040-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99584,0.00032
"11948","PU-MET-FAST-041-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00576,0.00034
"11949","PU-MET-FAST-041-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.0088,0.00035
"11950","PU-MET-FAST-041-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00329,0.00033
"11951","PU-MET-FAST-044-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99618,3e-04
"11952","PU-MET-FAST-044-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99393,0.00034
"11953","PU-MET-FAST-044-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99657,0.00033
"11954","PU-MET-FAST-044-002",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99544,0.00042
"11955","PU-MET-FAST-044-002",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99253,0.00039
"11956","PU-MET-FAST-044-002",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99269,4e-04
"11957","PU-MET-FAST-044-003",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99397,0.00039
"11958","PU-MET-FAST-044-003",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99289,0.00038
"11959","PU-MET-FAST-044-003",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99391,0.00032
"11960","PU-MET-FAST-044-004",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.9959,0.00038
